"Tabela 7133 - Pessoas de 25 anos ou mais de idade, por sexo e grupos de anos de estudo",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,32,Espírito Santo,2018,Mulheres,12 anos ou mais,652.0,Mil pessoas
UF,32,Espírito Santo,2019,Homens,Sem instrução ou menos de 5 anos,163.0,Mil pessoas
UF,32,Espírito Santo,2019,Homens,5 a 8 anos,310.0,Mil pessoas
UF,32,Espírito Santo,2019,Homens,9 a 11 anos,169.0,Mil pessoas
UF,32,Espírito Santo,2019,Homens,12 anos ou mais,587.0,Mil pessoas
UF,32,Espírito Santo,2019,Mulheres,Sem instrução ou menos de 5 anos,182.0,Mil pessoas
UF,32,Espírito Santo,2019,Mulheres,5 a 8 anos,301.0,Mil pessoas
UF,32,Espírito Santo,2019,Mulheres,9 a 11 anos,158.0,Mil pessoas
UF,32,Espírito Santo,2019,Mulheres,12 anos ou mais,665.0,Mil pessoas
UF,32,Espírito Santo,2022,Homens,Sem instrução ou menos de 5 anos,161.0,Mil pessoas
UF,32,Espírito Santo,2022,Homens,5 a 8 anos,295.0,Mil pessoas
UF,32,Espírito Santo,2022,Homens,9 a 11 anos,181.0,Mil pessoas
UF,32,Espírito Santo,2022,Homens,12 anos ou mais,665.0,Mil pessoas
UF,32,Espírito Santo,2022,Mulheres,Sem instrução ou menos de 5 anos,195.0,Mil pessoas
UF,32,Espírito Santo,2022,Mulheres,5 a 8 anos,276.0,Mil pessoas
UF,32,Espírito Santo,2022,Mulheres,9 a 11 anos,171.0,Mil pessoas
UF,32,Espírito Santo,2022,Mulheres,12 anos ou mais,762.0,Mil pessoas
UF,32,Espírito Santo,2023,Homens,Sem instrução ou menos de 5 anos,175.0,Mil pessoas
UF,32,Espírito Santo,2023,Homens,5 a 8 anos,277.0,Mil pessoas
UF,32,Espírito Santo,2023,Homens,9 a 11 anos,175.0,Mil pessoas
UF,32,Espírito Santo,2023,Homens,12 anos ou mais,688.0,Mil pessoas
UF,32,Espírito Santo,2023,Mulheres,Sem instrução ou menos de 5 anos,189.0,Mil pessoas
UF,32,Espírito Santo,2023,Mulheres,5 a 8 anos,288.0,Mil pessoas
UF,32,Espírito Santo,2023,Mulheres,9 a 11 anos,154.0,Mil pessoas
UF,32,Espírito Santo,2023,Mulheres,12 anos ou mais,800.0,Mil pessoas
UF,32,Espírito Santo,2024,Homens,Sem instrução ou menos de 5 anos,166.0,Mil pessoas
UF,32,Espírito Santo,2024,Homens,5 a 8 anos,271.0,Mil pessoas
UF,32,Espírito Santo,2024,Homens,9 a 11 anos,173.0,Mil pessoas
UF,32,Espírito Santo,2024,Homens,12 anos ou mais,735.0,Mil pessoas
UF,32,Espírito Santo,2024,Mulheres,Sem instrução ou menos de 5 anos,172.0,Mil pessoas
UF,32,Espírito Santo,2024,Mulheres,5 a 8 anos,259.0,Mil pessoas
UF,32,Espírito Santo,2024,Mulheres,9 a 11 anos,164.0,Mil pessoas
UF,32,Espírito Santo,2024,Mulheres,12 anos ou mais,831.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Homens,Sem instrução ou menos de 5 anos,554.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Homens,5 a 8 anos,1011.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Homens,9 a 11 anos,775.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Homens,12 anos ou mais,2854.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Mulheres,Sem instrução ou menos de 5 anos,699.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Mulheres,5 a 8 anos,1171.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Mulheres,9 a 11 anos,892.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Mulheres,12 anos ou mais,3218.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Homens,Sem instrução ou menos de 5 anos,529.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Homens,5 a 8 anos,1039.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Homens,9 a 11 anos,774.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Homens,12 anos ou mais,2969.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Mulheres,Sem instrução ou menos de 5 anos,655.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Mulheres,5 a 8 anos,1199.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Mulheres,9 a 11 anos,864.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Mulheres,12 anos ou mais,3325.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Homens,Sem instrução ou menos de 5 anos,454.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Homens,5 a 8 anos,1029.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Homens,9 a 11 anos,744.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Homens,12 anos ou mais,3177.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Mulheres,Sem instrução ou menos de 5 anos,572.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Mulheres,5 a 8 anos,1180.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Mulheres,9 a 11 anos,829.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Mulheres,12 anos ou mais,3621.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Homens,Sem instrução ou menos de 5 anos,430.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Homens,5 a 8 anos,974.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Homens,9 a 11 anos,762.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Homens,12 anos ou mais,3263.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Mulheres,Sem instrução ou menos de 5 anos,550.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Mulheres,5 a 8 anos,1167.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Mulheres,9 a 11 anos,844.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Mulheres,12 anos ou mais,3777.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Homens,Sem instrução ou menos de 5 anos,461.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Homens,5 a 8 anos,845.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Homens,9 a 11 anos,733.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Homens,12 anos ou mais,3574.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Mulheres,Sem instrução ou menos de 5 anos,564.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Mulheres,5 a 8 anos,1020.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Mulheres,9 a 11 anos,817.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Mulheres,12 anos ou mais,4188.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Homens,Sem instrução ou menos de 5 anos,437.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Homens,5 a 8 anos,817.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Homens,9 a 11 anos,656.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Homens,12 anos ou mais,3722.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Mulheres,Sem instrução ou menos de 5 anos,537.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Mulheres,5 a 8 anos,985.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Mulheres,9 a 11 anos,772.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Mulheres,12 anos ou mais,4299.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Homens,Sem instrução ou menos de 5 anos,446.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Homens,5 a 8 anos,835.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Homens,9 a 11 anos,617.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Homens,12 anos ou mais,3779.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Mulheres,Sem instrução ou menos de 5 anos,553.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Mulheres,5 a 8 anos,1005.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Mulheres,9 a 11 anos,757.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Mulheres,12 anos ou mais,4408.0,Mil pessoas
UF,35,São Paulo,2016,Homens,Sem instrução ou menos de 5 anos,1399.0,Mil pessoas
UF,35,São Paulo,2016,Homens,5 a 8 anos,2620.0,Mil pessoas
UF,35,São Paulo,2016,Homens,9 a 11 anos,1872.0,Mil pessoas
UF,35,São Paulo,2016,Homens,12 anos ou mais,7832.0,Mil pessoas
UF,35,São Paulo,2016,Mulheres,Sem instrução ou menos de 5 anos,1805.0,Mil pessoas
UF,35,São Paulo,2016,Mulheres,5 a 8 anos,2881.0,Mil pessoas
UF,35,São Paulo,2016,Mulheres,9 a 11 anos,1923.0,Mil pessoas
UF,35,São Paulo,2016,Mulheres,12 anos ou mais,8529.0,Mil pessoas
UF,35,São Paulo,2017,Homens,Sem instrução ou menos de 5 anos,1225.0,Mil pessoas
UF,35,São Paulo,2017,Homens,5 a 8 anos,2666.0,Mil pessoas
UF,35,São Paulo,2017,Homens,9 a 11 anos,1924.0,Mil pessoas
UF,35,São Paulo,2017,Homens,12 anos ou mais,8074.0,Mil pessoas
UF,35,São Paulo,2017,Mulheres,Sem instrução ou menos de 5 anos,1575.0,Mil pessoas
UF,35,São Paulo,2017,Mulheres,5 a 8 anos,2927.0,Mil pessoas
UF,35,São Paulo,2017,Mulheres,9 a 11 anos,1943.0,Mil pessoas
UF,35,São Paulo,2017,Mulheres,12 anos ou mais,8961.0,Mil pessoas
UF,35,São Paulo,2018,Homens,Sem instrução ou menos de 5 anos,1217.0,Mil pessoas
UF,35,São Paulo,2018,Homens,5 a 8 anos,2676.0,Mil pessoas
UF,35,São Paulo,2018,Homens,9 a 11 anos,1846.0,Mil pessoas
UF,35,São Paulo,2018,Homens,12 anos ou mais,8100.0,Mil pessoas
UF,35,São Paulo,2018,Mulheres,Sem instrução ou menos de 5 anos,1577.0,Mil pessoas
UF,35,São Paulo,2018,Mulheres,5 a 8 anos,2913.0,Mil pessoas
UF,35,São Paulo,2018,Mulheres,9 a 11 anos,1903.0,Mil pessoas
UF,35,São Paulo,2018,Mulheres,12 anos ou mais,9145.0,Mil pessoas
UF,35,São Paulo,2019,Homens,Sem instrução ou menos de 5 anos,1170.0,Mil pessoas
UF,35,São Paulo,2019,Homens,5 a 8 anos,2740.0,Mil pessoas
UF,35,São Paulo,2019,Homens,9 a 11 anos,1960.0,Mil pessoas
UF,35,São Paulo,2019,Homens,12 anos ou mais,8391.0,Mil pessoas
UF,35,São Paulo,2019,Mulheres,Sem instrução ou menos de 5 anos,1493.0,Mil pessoas
UF,35,São Paulo,2019,Mulheres,5 a 8 anos,2886.0,Mil pessoas
UF,35,São Paulo,2019,Mulheres,9 a 11 anos,1879.0,Mil pessoas
UF,35,São Paulo,2019,Mulheres,12 anos ou mais,9564.0,Mil pessoas
UF,35,São Paulo,2022,Homens,Sem instrução ou menos de 5 anos,1172.0,Mil pessoas
UF,35,São Paulo,2022,Homens,5 a 8 anos,2357.0,Mil pessoas
UF,35,São Paulo,2022,Homens,9 a 11 anos,1902.0,Mil pessoas
UF,35,São Paulo,2022,Homens,12 anos ou mais,9470.0,Mil pessoas
UF,35,São Paulo,2022,Mulheres,Sem instrução ou menos de 5 anos,1542.0,Mil pessoas
UF,35,São Paulo,2022,Mulheres,5 a 8 anos,2761.0,Mil pessoas
UF,35,São Paulo,2022,Mulheres,9 a 11 anos,1925.0,Mil pessoas
UF,35,São Paulo,2022,Mulheres,12 anos ou mais,10468.0,Mil pessoas
UF,35,São Paulo,2023,Homens,Sem instrução ou menos de 5 anos,1290.0,Mil pessoas
UF,35,São Paulo,2023,Homens,5 a 8 anos,2348.0,Mil pessoas
UF,35,São Paulo,2023,Homens,9 a 11 anos,1957.0,Mil pessoas
UF,35,São Paulo,2023,Homens,12 anos ou mais,9586.0,Mil pessoas
UF,35,São Paulo,2023,Mulheres,Sem instrução ou menos de 5 anos,1646.0,Mil pessoas
UF,35,São Paulo,2023,Mulheres,5 a 8 anos,2659.0,Mil pessoas
UF,35,São Paulo,2023,Mulheres,9 a 11 anos,1950.0,Mil pessoas
UF,35,São Paulo,2023,Mulheres,12 anos ou mais,10687.0,Mil pessoas
UF,35,São Paulo,2024,Homens,Sem instrução ou menos de 5 anos,1274.0,Mil pessoas
UF,35,São Paulo,2024,Homens,5 a 8 anos,2230.0,Mil pessoas
UF,35,São Paulo,2024,Homens,9 a 11 anos,1935.0,Mil pessoas
UF,35,São Paulo,2024,Homens,12 anos ou mais,10050.0,Mil pessoas
UF,35,São Paulo,2024,Mulheres,Sem instrução ou menos de 5 anos,1661.0,Mil pessoas
UF,35,São Paulo,2024,Mulheres,5 a 8 anos,2577.0,Mil pessoas
UF,35,São Paulo,2024,Mulheres,9 a 11 anos,1853.0,Mil pessoas
UF,35,São Paulo,2024,Mulheres,12 anos ou mais,10992.0,Mil pessoas
UF,41,Paraná,2016,Homens,Sem instrução ou menos de 5 anos,560.0,Mil pessoas
UF,41,Paraná,2016,Homens,5 a 8 anos,747.0,Mil pessoas
UF,41,Paraná,2016,Homens,9 a 11 anos,486.0,Mil pessoas
UF,41,Paraná,2016,Homens,12 anos ou mais,1533.0,Mil pessoas
UF,41,Paraná,2016,Mulheres,Sem instrução ou menos de 5 anos,655.0,Mil pessoas
UF,41,Paraná,2016,Mulheres,5 a 8 anos,739.0,Mil pessoas
UF,41,Paraná,2016,Mulheres,9 a 11 anos,490.0,Mil pessoas
UF,41,Paraná,2016,Mulheres,12 anos ou mais,1702.0,Mil pessoas
UF,41,Paraná,2017,Homens,Sem instrução ou menos de 5 anos,534.0,Mil pessoas
UF,41,Paraná,2017,Homens,5 a 8 anos,796.0,Mil pessoas
UF,41,Paraná,2017,Homens,9 a 11 anos,509.0,Mil pessoas
UF,41,Paraná,2017,Homens,12 anos ou mais,1564.0,Mil pessoas
UF,41,Paraná,2017,Mulheres,Sem instrução ou menos de 5 anos,646.0,Mil pessoas
UF,41,Paraná,2017,Mulheres,5 a 8 anos,798.0,Mil pessoas
UF,41,Paraná,2017,Mulheres,9 a 11 anos,466.0,Mil pessoas
UF,41,Paraná,2017,Mulheres,12 anos ou mais,1769.0,Mil pessoas
UF,41,Paraná,2018,Homens,Sem instrução ou menos de 5 anos,493.0,Mil pessoas
UF,41,Paraná,2018,Homens,5 a 8 anos,836.0,Mil pessoas
UF,41,Paraná,2018,Homens,9 a 11 anos,513.0,Mil pessoas
UF,41,Paraná,2018,Homens,12 anos ou mais,1632.0,Mil pessoas
UF,41,Paraná,2018,Mulheres,Sem instrução ou menos de 5 anos,606.0,Mil pessoas
UF,41,Paraná,2018,Mulheres,5 a 8 anos,822.0,Mil pessoas
UF,41,Paraná,2018,Mulheres,9 a 11 anos,439.0,Mil pessoas
UF,41,Paraná,2018,Mulheres,12 anos ou mais,1812.0,Mil pessoas
UF,41,Paraná,2019,Homens,Sem instrução ou menos de 5 anos,462.0,Mil pessoas
UF,41,Paraná,2019,Homens,5 a 8 anos,817.0,Mil pessoas
UF,41,Paraná,2019,Homens,9 a 11 anos,529.0,Mil pessoas
UF,41,Paraná,2019,Homens,12 anos ou mais,1719.0,Mil pessoas
UF,41,Paraná,2019,Mulheres,Sem instrução ou menos de 5 anos,565.0,Mil pessoas
UF,41,Paraná,2019,Mulheres,5 a 8 anos,804.0,Mil pessoas
UF,41,Paraná,2019,Mulheres,9 a 11 anos,463.0,Mil pessoas
UF,41,Paraná,2019,Mulheres,12 anos ou mais,1919.0,Mil pessoas
UF,41,Paraná,2022,Homens,Sem instrução ou menos de 5 anos,464.0,Mil pessoas
UF,41,Paraná,2022,Homens,5 a 8 anos,807.0,Mil pessoas
UF,41,Paraná,2022,Homens,9 a 11 anos,558.0,Mil pessoas
UF,41,Paraná,2022,Homens,12 anos ou mais,1844.0,Mil pessoas
UF,41,Paraná,2022,Mulheres,Sem instrução ou menos de 5 anos,578.0,Mil pessoas
UF,41,Paraná,2022,Mulheres,5 a 8 anos,748.0,Mil pessoas
UF,41,Paraná,2022,Mulheres,9 a 11 anos,476.0,Mil pessoas
UF,41,Paraná,2022,Mulheres,12 anos ou mais,2094.0,Mil pessoas
UF,41,Paraná,2023,Homens,Sem instrução ou menos de 5 anos,509.0,Mil pessoas
UF,41,Paraná,2023,Homens,5 a 8 anos,741.0,Mil pessoas
UF,41,Paraná,2023,Homens,9 a 11 anos,536.0,Mil pessoas
UF,41,Paraná,2023,Homens,12 anos ou mais,2004.0,Mil pessoas
UF,41,Paraná,2023,Mulheres,Sem instrução ou menos de 5 anos,576.0,Mil pessoas
UF,41,Paraná,2023,Mulheres,5 a 8 anos,729.0,Mil pessoas
UF,41,Paraná,2023,Mulheres,9 a 11 anos,486.0,Mil pessoas
UF,41,Paraná,2023,Mulheres,12 anos ou mais,2186.0,Mil pessoas
UF,41,Paraná,2024,Homens,Sem instrução ou menos de 5 anos,480.0,Mil pessoas
UF,41,Paraná,2024,Homens,5 a 8 anos,773.0,Mil pessoas
UF,41,Paraná,2024,Homens,9 a 11 anos,515.0,Mil pessoas
UF,41,Paraná,2024,Homens,12 anos ou mais,2066.0,Mil pessoas
UF,41,Paraná,2024,Mulheres,Sem instrução ou menos de 5 anos,584.0,Mil pessoas
UF,41,Paraná,2024,Mulheres,5 a 8 anos,713.0,Mil pessoas
UF,41,Paraná,2024,Mulheres,9 a 11 anos,456.0,Mil pessoas
UF,41,Paraná,2024,Mulheres,12 anos ou mais,2266.0,Mil pessoas
UF,42,Santa Catarina,2016,Homens,Sem instrução ou menos de 5 anos,248.0,Mil pessoas
UF,42,Santa Catarina,2016,Homens,5 a 8 anos,560.0,Mil pessoas
UF,42,Santa Catarina,2016,Homens,9 a 11 anos,359.0,Mil pessoas
UF,42,Santa Catarina,2016,Homens,12 anos ou mais,976.0,Mil pessoas
UF,42,Santa Catarina,2016,Mulheres,Sem instrução ou menos de 5 anos,299.0,Mil pessoas
UF,42,Santa Catarina,2016,Mulheres,5 a 8 anos,594.0,Mil pessoas
UF,42,Santa Catarina,2016,Mulheres,9 a 11 anos,336.0,Mil pessoas
UF,42,Santa Catarina,2016,Mulheres,12 anos ou mais,1026.0,Mil pessoas
UF,42,Santa Catarina,2017,Homens,Sem instrução ou menos de 5 anos,200.0,Mil pessoas
UF,42,Santa Catarina,2017,Homens,5 a 8 anos,603.0,Mil pessoas
UF,42,Santa Catarina,2017,Homens,9 a 11 anos,351.0,Mil pessoas
UF,42,Santa Catarina,2017,Homens,12 anos ou mais,1032.0,Mil pessoas
UF,42,Santa Catarina,2017,Mulheres,Sem instrução ou menos de 5 anos,259.0,Mil pessoas
UF,42,Santa Catarina,2017,Mulheres,5 a 8 anos,593.0,Mil pessoas
UF,42,Santa Catarina,2017,Mulheres,9 a 11 anos,324.0,Mil pessoas
UF,42,Santa Catarina,2017,Mulheres,12 anos ou mais,1110.0,Mil pessoas
UF,42,Santa Catarina,2018,Homens,Sem instrução ou menos de 5 anos,201.0,Mil pessoas
UF,42,Santa Catarina,2018,Homens,5 a 8 anos,598.0,Mil pessoas
UF,42,Santa Catarina,2018,Homens,9 a 11 anos,362.0,Mil pessoas
UF,42,Santa Catarina,2018,Homens,12 anos ou mais,1094.0,Mil pessoas
UF,42,Santa Catarina,2018,Mulheres,Sem instrução ou menos de 5 anos,249.0,Mil pessoas
UF,42,Santa Catarina,2018,Mulheres,5 a 8 anos,593.0,Mil pessoas
UF,42,Santa Catarina,2018,Mulheres,9 a 11 anos,326.0,Mil pessoas
UF,42,Santa Catarina,2018,Mulheres,12 anos ou mais,1180.0,Mil pessoas
UF,42,Santa Catarina,2019,Homens,Sem instrução ou menos de 5 anos,218.0,Mil pessoas
UF,42,Santa Catarina,2019,Homens,5 a 8 anos,546.0,Mil pessoas
UF,42,Santa Catarina,2019,Homens,9 a 11 anos,372.0,Mil pessoas
UF,42,Santa Catarina,2019,Homens,12 anos ou mais,1151.0,Mil pessoas
UF,42,Santa Catarina,2019,Mulheres,Sem instrução ou menos de 5 anos,268.0,Mil pessoas
UF,42,Santa Catarina,2019,Mulheres,5 a 8 anos,564.0,Mil pessoas
UF,42,Santa Catarina,2019,Mulheres,9 a 11 anos,344.0,Mil pessoas
UF,42,Santa Catarina,2019,Mulheres,12 anos ou mais,1236.0,Mil pessoas
UF,42,Santa Catarina,2022,Homens,Sem instrução ou menos de 5 anos,221.0,Mil pessoas
UF,42,Santa Catarina,2022,Homens,5 a 8 anos,509.0,Mil pessoas
UF,42,Santa Catarina,2022,Homens,9 a 11 anos,389.0,Mil pessoas
UF,42,Santa Catarina,2022,Homens,12 anos ou mais,1279.0,Mil pessoas
UF,42,Santa Catarina,2022,Mulheres,Sem instrução ou menos de 5 anos,261.0,Mil pessoas
UF,42,Santa Catarina,2022,Mulheres,5 a 8 anos,502.0,Mil pessoas
UF,42,Santa Catarina,2022,Mulheres,9 a 11 anos,344.0,Mil pessoas
UF,42,Santa Catarina,2022,Mulheres,12 anos ou mais,1362.0,Mil pessoas
UF,42,Santa Catarina,2023,Homens,Sem instrução ou menos de 5 anos,224.0,Mil pessoas
UF,42,Santa Catarina,2023,Homens,5 a 8 anos,510.0,Mil pessoas
UF,42,Santa Catarina,2023,Homens,9 a 11 anos,362.0,Mil pessoas
UF,42,Santa Catarina,2023,Homens,12 anos ou mais,1334.0,Mil pessoas
UF,42,Santa Catarina,2023,Mulheres,Sem instrução ou menos de 5 anos,265.0,Mil pessoas
UF,42,Santa Catarina,2023,Mulheres,5 a 8 anos,505.0,Mil pessoas
UF,42,Santa Catarina,2023,Mulheres,9 a 11 anos,346.0,Mil pessoas
UF,42,Santa Catarina,2023,Mulheres,12 anos ou mais,1399.0,Mil pessoas
UF,42,Santa Catarina,2024,Homens,Sem instrução ou menos de 5 anos,223.0,Mil pessoas
UF,42,Santa Catarina,2024,Homens,5 a 8 anos,465.0,Mil pessoas
UF,42,Santa Catarina,2024,Homens,9 a 11 anos,377.0,Mil pessoas
UF,42,Santa Catarina,2024,Homens,12 anos ou mais,1438.0,Mil pessoas
UF,42,Santa Catarina,2024,Mulheres,Sem instrução ou menos de 5 anos,244.0,Mil pessoas
UF,42,Santa Catarina,2024,Mulheres,5 a 8 anos,469.0,Mil pessoas
UF,42,Santa Catarina,2024,Mulheres,9 a 11 anos,337.0,Mil pessoas
UF,42,Santa Catarina,2024,Mulheres,12 anos ou mais,1496.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Homens,Sem instrução ou menos de 5 anos,411.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Homens,5 a 8 anos,991.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Homens,9 a 11 anos,540.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Homens,12 anos ou mais,1545.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Mulheres,Sem instrução ou menos de 5 anos,481.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Mulheres,5 a 8 anos,993.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Mulheres,9 a 11 anos,518.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Mulheres,12 anos ou mais,1826.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Homens,Sem instrução ou menos de 5 anos,385.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Homens,5 a 8 anos,1022.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Homens,9 a 11 anos,585.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Homens,12 anos ou mais,1532.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Mulheres,Sem instrução ou menos de 5 anos,445.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Mulheres,5 a 8 anos,1040.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Mulheres,9 a 11 anos,548.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Mulheres,12 anos ou mais,1864.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Homens,Sem instrução ou menos de 5 anos,385.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Homens,5 a 8 anos,1020.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Homens,9 a 11 anos,602.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Homens,12 anos ou mais,1593.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Mulheres,Sem instrução ou menos de 5 anos,441.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Mulheres,5 a 8 anos,1067.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Mulheres,9 a 11 anos,553.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Mulheres,12 anos ou mais,1867.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Homens,Sem instrução ou menos de 5 anos,337.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Homens,5 a 8 anos,989.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Homens,9 a 11 anos,542.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Homens,12 anos ou mais,1760.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Mulheres,Sem instrução ou menos de 5 anos,394.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Mulheres,5 a 8 anos,1004.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Mulheres,9 a 11 anos,564.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Mulheres,12 anos ou mais,2020.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Homens,Sem instrução ou menos de 5 anos,322.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Homens,5 a 8 anos,957.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Homens,9 a 11 anos,622.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Homens,12 anos ou mais,1893.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Mulheres,Sem instrução ou menos de 5 anos,404.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Mulheres,5 a 8 anos,965.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Mulheres,9 a 11 anos,546.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Mulheres,12 anos ou mais,2208.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Homens,Sem instrução ou menos de 5 anos,351.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Homens,5 a 8 anos,944.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Homens,9 a 11 anos,593.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Homens,12 anos ou mais,1908.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Mulheres,Sem instrução ou menos de 5 anos,409.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Mulheres,5 a 8 anos,945.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Mulheres,9 a 11 anos,540.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Mulheres,12 anos ou mais,2203.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Homens,Sem instrução ou menos de 5 anos,337.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Homens,5 a 8 anos,891.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Homens,9 a 11 anos,543.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Homens,12 anos ou mais,2072.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Mulheres,Sem instrução ou menos de 5 anos,386.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Mulheres,5 a 8 anos,912.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Mulheres,9 a 11 anos,520.0,Mil pessoas
