"Tabela 7134 - Pessoas de 25 anos ou mais de idade, por cor ou raça e grupos de anos de estudo",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,31,Minas Gerais,2024,Branca,5 a 8 anos,1163.0,Mil pessoas
UF,31,Minas Gerais,2024,Branca,9 a 11 anos,648.0,Mil pessoas
UF,31,Minas Gerais,2024,Branca,12 anos ou mais,3535.0,Mil pessoas
UF,31,Minas Gerais,2024,Preta ou parda,Sem instrução ou menos de 5 anos,1305.0,Mil pessoas
UF,31,Minas Gerais,2024,Preta ou parda,5 a 8 anos,1971.0,Mil pessoas
UF,31,Minas Gerais,2024,Preta ou parda,9 a 11 anos,1170.0,Mil pessoas
UF,31,Minas Gerais,2024,Preta ou parda,12 anos ou mais,4061.0,Mil pessoas
UF,32,Espírito Santo,2016,Branca,Sem instrução ou menos de 5 anos,149.0,Mil pessoas
UF,32,Espírito Santo,2016,Branca,5 a 8 anos,226.0,Mil pessoas
UF,32,Espírito Santo,2016,Branca,9 a 11 anos,120.0,Mil pessoas
UF,32,Espírito Santo,2016,Branca,12 anos ou mais,531.0,Mil pessoas
UF,32,Espírito Santo,2016,Preta ou parda,Sem instrução ou menos de 5 anos,262.0,Mil pessoas
UF,32,Espírito Santo,2016,Preta ou parda,5 a 8 anos,337.0,Mil pessoas
UF,32,Espírito Santo,2016,Preta ou parda,9 a 11 anos,190.0,Mil pessoas
UF,32,Espírito Santo,2016,Preta ou parda,12 anos ou mais,598.0,Mil pessoas
UF,32,Espírito Santo,2017,Branca,Sem instrução ou menos de 5 anos,127.0,Mil pessoas
UF,32,Espírito Santo,2017,Branca,5 a 8 anos,231.0,Mil pessoas
UF,32,Espírito Santo,2017,Branca,9 a 11 anos,111.0,Mil pessoas
UF,32,Espírito Santo,2017,Branca,12 anos ou mais,541.0,Mil pessoas
UF,32,Espírito Santo,2017,Preta ou parda,Sem instrução ou menos de 5 anos,232.0,Mil pessoas
UF,32,Espírito Santo,2017,Preta ou parda,5 a 8 anos,374.0,Mil pessoas
UF,32,Espírito Santo,2017,Preta ou parda,9 a 11 anos,224.0,Mil pessoas
UF,32,Espírito Santo,2017,Preta ou parda,12 anos ou mais,641.0,Mil pessoas
UF,32,Espírito Santo,2018,Branca,Sem instrução ou menos de 5 anos,125.0,Mil pessoas
UF,32,Espírito Santo,2018,Branca,5 a 8 anos,220.0,Mil pessoas
UF,32,Espírito Santo,2018,Branca,9 a 11 anos,105.0,Mil pessoas
UF,32,Espírito Santo,2018,Branca,12 anos ou mais,539.0,Mil pessoas
UF,32,Espírito Santo,2018,Preta ou parda,Sem instrução ou menos de 5 anos,228.0,Mil pessoas
UF,32,Espírito Santo,2018,Preta ou parda,5 a 8 anos,376.0,Mil pessoas
UF,32,Espírito Santo,2018,Preta ou parda,9 a 11 anos,221.0,Mil pessoas
UF,32,Espírito Santo,2018,Preta ou parda,12 anos ou mais,653.0,Mil pessoas
UF,32,Espírito Santo,2019,Branca,Sem instrução ou menos de 5 anos,114.0,Mil pessoas
UF,32,Espírito Santo,2019,Branca,5 a 8 anos,201.0,Mil pessoas
UF,32,Espírito Santo,2019,Branca,9 a 11 anos,99.0,Mil pessoas
UF,32,Espírito Santo,2019,Branca,12 anos ou mais,537.0,Mil pessoas
UF,32,Espírito Santo,2019,Preta ou parda,Sem instrução ou menos de 5 anos,229.0,Mil pessoas
UF,32,Espírito Santo,2019,Preta ou parda,5 a 8 anos,405.0,Mil pessoas
UF,32,Espírito Santo,2019,Preta ou parda,9 a 11 anos,225.0,Mil pessoas
UF,32,Espírito Santo,2019,Preta ou parda,12 anos ou mais,702.0,Mil pessoas
UF,32,Espírito Santo,2022,Branca,Sem instrução ou menos de 5 anos,113.0,Mil pessoas
UF,32,Espírito Santo,2022,Branca,5 a 8 anos,202.0,Mil pessoas
UF,32,Espírito Santo,2022,Branca,9 a 11 anos,114.0,Mil pessoas
UF,32,Espírito Santo,2022,Branca,12 anos ou mais,577.0,Mil pessoas
UF,32,Espírito Santo,2022,Preta ou parda,Sem instrução ou menos de 5 anos,241.0,Mil pessoas
UF,32,Espírito Santo,2022,Preta ou parda,5 a 8 anos,364.0,Mil pessoas
UF,32,Espírito Santo,2022,Preta ou parda,9 a 11 anos,235.0,Mil pessoas
UF,32,Espírito Santo,2022,Preta ou parda,12 anos ou mais,838.0,Mil pessoas
UF,32,Espírito Santo,2023,Branca,Sem instrução ou menos de 5 anos,114.0,Mil pessoas
UF,32,Espírito Santo,2023,Branca,5 a 8 anos,207.0,Mil pessoas
UF,32,Espírito Santo,2023,Branca,9 a 11 anos,107.0,Mil pessoas
UF,32,Espírito Santo,2023,Branca,12 anos ou mais,625.0,Mil pessoas
UF,32,Espírito Santo,2023,Preta ou parda,Sem instrução ou menos de 5 anos,249.0,Mil pessoas
UF,32,Espírito Santo,2023,Preta ou parda,5 a 8 anos,356.0,Mil pessoas
UF,32,Espírito Santo,2023,Preta ou parda,9 a 11 anos,220.0,Mil pessoas
UF,32,Espírito Santo,2023,Preta ou parda,12 anos ou mais,853.0,Mil pessoas
UF,32,Espírito Santo,2024,Branca,Sem instrução ou menos de 5 anos,104.0,Mil pessoas
UF,32,Espírito Santo,2024,Branca,5 a 8 anos,191.0,Mil pessoas
UF,32,Espírito Santo,2024,Branca,9 a 11 anos,101.0,Mil pessoas
UF,32,Espírito Santo,2024,Branca,12 anos ou mais,665.0,Mil pessoas
UF,32,Espírito Santo,2024,Preta ou parda,Sem instrução ou menos de 5 anos,233.0,Mil pessoas
UF,32,Espírito Santo,2024,Preta ou parda,5 a 8 anos,336.0,Mil pessoas
UF,32,Espírito Santo,2024,Preta ou parda,9 a 11 anos,234.0,Mil pessoas
UF,32,Espírito Santo,2024,Preta ou parda,12 anos ou mais,891.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Branca,Sem instrução ou menos de 5 anos,438.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Branca,5 a 8 anos,787.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Branca,9 a 11 anos,660.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Branca,12 anos ou mais,3346.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Preta ou parda,Sem instrução ou menos de 5 anos,808.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Preta ou parda,5 a 8 anos,1390.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Preta ou parda,9 a 11 anos,1002.0,Mil pessoas
UF,33,Rio de Janeiro,2016,Preta ou parda,12 anos ou mais,2704.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Branca,Sem instrução ou menos de 5 anos,404.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Branca,5 a 8 anos,785.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Branca,9 a 11 anos,562.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Branca,12 anos ou mais,3297.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Preta ou parda,Sem instrução ou menos de 5 anos,776.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Preta ou parda,5 a 8 anos,1444.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Preta ou parda,9 a 11 anos,1069.0,Mil pessoas
UF,33,Rio de Janeiro,2017,Preta ou parda,12 anos ou mais,2971.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Branca,Sem instrução ou menos de 5 anos,363.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Branca,5 a 8 anos,818.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Branca,9 a 11 anos,592.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Branca,12 anos ou mais,3572.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Preta ou parda,Sem instrução ou menos de 5 anos,656.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Preta ou parda,5 a 8 anos,1380.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Preta ou parda,9 a 11 anos,974.0,Mil pessoas
UF,33,Rio de Janeiro,2018,Preta ou parda,12 anos ou mais,3181.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Branca,Sem instrução ou menos de 5 anos,360.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Branca,5 a 8 anos,778.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Branca,9 a 11 anos,625.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Branca,12 anos ou mais,3645.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Preta ou parda,Sem instrução ou menos de 5 anos,615.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Preta ou parda,5 a 8 anos,1352.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Preta ou parda,9 a 11 anos,970.0,Mil pessoas
UF,33,Rio de Janeiro,2019,Preta ou parda,12 anos ou mais,3350.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Branca,Sem instrução ou menos de 5 anos,372.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Branca,5 a 8 anos,678.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Branca,9 a 11 anos,563.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Branca,12 anos ou mais,4043.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Preta ou parda,Sem instrução ou menos de 5 anos,643.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Preta ou parda,5 a 8 anos,1167.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Preta ou parda,9 a 11 anos,976.0,Mil pessoas
UF,33,Rio de Janeiro,2022,Preta ou parda,12 anos ou mais,3655.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Branca,Sem instrução ou menos de 5 anos,342.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Branca,5 a 8 anos,671.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Branca,9 a 11 anos,518.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Branca,12 anos ou mais,4223.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Preta ou parda,Sem instrução ou menos de 5 anos,621.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Preta ou parda,5 a 8 anos,1115.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Preta ou parda,9 a 11 anos,896.0,Mil pessoas
UF,33,Rio de Janeiro,2023,Preta ou parda,12 anos ou mais,3722.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Branca,Sem instrução ou menos de 5 anos,375.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Branca,5 a 8 anos,656.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Branca,9 a 11 anos,491.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Branca,12 anos ou mais,4113.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Preta ou parda,Sem instrução ou menos de 5 anos,610.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Preta ou parda,5 a 8 anos,1162.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Preta ou parda,9 a 11 anos,873.0,Mil pessoas
UF,33,Rio de Janeiro,2024,Preta ou parda,12 anos ou mais,4000.0,Mil pessoas
UF,35,São Paulo,2016,Branca,Sem instrução ou menos de 5 anos,1684.0,Mil pessoas
UF,35,São Paulo,2016,Branca,5 a 8 anos,3174.0,Mil pessoas
UF,35,São Paulo,2016,Branca,9 a 11 anos,2135.0,Mil pessoas
UF,35,São Paulo,2016,Branca,12 anos ou mais,11623.0,Mil pessoas
UF,35,São Paulo,2016,Preta ou parda,Sem instrução ou menos de 5 anos,1483.0,Mil pessoas
UF,35,São Paulo,2016,Preta ou parda,5 a 8 anos,2260.0,Mil pessoas
UF,35,São Paulo,2016,Preta ou parda,9 a 11 anos,1617.0,Mil pessoas
UF,35,São Paulo,2016,Preta ou parda,12 anos ou mais,4321.0,Mil pessoas
UF,35,São Paulo,2017,Branca,Sem instrução ou menos de 5 anos,1462.0,Mil pessoas
UF,35,São Paulo,2017,Branca,5 a 8 anos,3120.0,Mil pessoas
UF,35,São Paulo,2017,Branca,9 a 11 anos,2159.0,Mil pessoas
UF,35,São Paulo,2017,Branca,12 anos ou mais,11619.0,Mil pessoas
UF,35,São Paulo,2017,Preta ou parda,Sem instrução ou menos de 5 anos,1301.0,Mil pessoas
UF,35,São Paulo,2017,Preta ou parda,5 a 8 anos,2400.0,Mil pessoas
UF,35,São Paulo,2017,Preta ou parda,9 a 11 anos,1667.0,Mil pessoas
UF,35,São Paulo,2017,Preta ou parda,12 anos ou mais,5014.0,Mil pessoas
UF,35,São Paulo,2018,Branca,Sem instrução ou menos de 5 anos,1342.0,Mil pessoas
UF,35,São Paulo,2018,Branca,5 a 8 anos,2884.0,Mil pessoas
UF,35,São Paulo,2018,Branca,9 a 11 anos,1920.0,Mil pessoas
UF,35,São Paulo,2018,Branca,12 anos ou mais,11389.0,Mil pessoas
UF,35,São Paulo,2018,Preta ou parda,Sem instrução ou menos de 5 anos,1412.0,Mil pessoas
UF,35,São Paulo,2018,Preta ou parda,5 a 8 anos,2618.0,Mil pessoas
UF,35,São Paulo,2018,Preta ou parda,9 a 11 anos,1768.0,Mil pessoas
UF,35,São Paulo,2018,Preta ou parda,12 anos ou mais,5411.0,Mil pessoas
UF,35,São Paulo,2019,Branca,Sem instrução ou menos de 5 anos,1250.0,Mil pessoas
UF,35,São Paulo,2019,Branca,5 a 8 anos,2968.0,Mil pessoas
UF,35,São Paulo,2019,Branca,9 a 11 anos,1921.0,Mil pessoas
UF,35,São Paulo,2019,Branca,12 anos ou mais,11625.0,Mil pessoas
UF,35,São Paulo,2019,Preta ou parda,Sem instrução ou menos de 5 anos,1379.0,Mil pessoas
UF,35,São Paulo,2019,Preta ou parda,5 a 8 anos,2596.0,Mil pessoas
UF,35,São Paulo,2019,Preta ou parda,9 a 11 anos,1844.0,Mil pessoas
UF,35,São Paulo,2019,Preta ou parda,12 anos ou mais,5869.0,Mil pessoas
UF,35,São Paulo,2022,Branca,Sem instrução ou menos de 5 anos,1344.0,Mil pessoas
UF,35,São Paulo,2022,Branca,5 a 8 anos,2675.0,Mil pessoas
UF,35,São Paulo,2022,Branca,9 a 11 anos,2004.0,Mil pessoas
UF,35,São Paulo,2022,Branca,12 anos ou mais,12700.0,Mil pessoas
UF,35,São Paulo,2022,Preta ou parda,Sem instrução ou menos de 5 anos,1320.0,Mil pessoas
UF,35,São Paulo,2022,Preta ou parda,5 a 8 anos,2357.0,Mil pessoas
UF,35,São Paulo,2022,Preta ou parda,9 a 11 anos,1777.0,Mil pessoas
UF,35,São Paulo,2022,Preta ou parda,12 anos ou mais,6752.0,Mil pessoas
UF,35,São Paulo,2023,Branca,Sem instrução ou menos de 5 anos,1343.0,Mil pessoas
UF,35,São Paulo,2023,Branca,5 a 8 anos,2611.0,Mil pessoas
UF,35,São Paulo,2023,Branca,9 a 11 anos,1990.0,Mil pessoas
UF,35,São Paulo,2023,Branca,12 anos ou mais,12734.0,Mil pessoas
UF,35,São Paulo,2023,Preta ou parda,Sem instrução ou menos de 5 anos,1556.0,Mil pessoas
UF,35,São Paulo,2023,Preta ou parda,5 a 8 anos,2345.0,Mil pessoas
UF,35,São Paulo,2023,Preta ou parda,9 a 11 anos,1863.0,Mil pessoas
UF,35,São Paulo,2023,Preta ou parda,12 anos ou mais,7013.0,Mil pessoas
UF,35,São Paulo,2024,Branca,Sem instrução ou menos de 5 anos,1376.0,Mil pessoas
UF,35,São Paulo,2024,Branca,5 a 8 anos,2411.0,Mil pessoas
UF,35,São Paulo,2024,Branca,9 a 11 anos,1832.0,Mil pessoas
UF,35,São Paulo,2024,Branca,12 anos ou mais,12960.0,Mil pessoas
UF,35,São Paulo,2024,Preta ou parda,Sem instrução ou menos de 5 anos,1515.0,Mil pessoas
UF,35,São Paulo,2024,Preta ou parda,5 a 8 anos,2349.0,Mil pessoas
UF,35,São Paulo,2024,Preta ou parda,9 a 11 anos,1905.0,Mil pessoas
UF,35,São Paulo,2024,Preta ou parda,12 anos ou mais,7552.0,Mil pessoas
UF,41,Paraná,2016,Branca,Sem instrução ou menos de 5 anos,700.0,Mil pessoas
UF,41,Paraná,2016,Branca,5 a 8 anos,977.0,Mil pessoas
UF,41,Paraná,2016,Branca,9 a 11 anos,633.0,Mil pessoas
UF,41,Paraná,2016,Branca,12 anos ou mais,2492.0,Mil pessoas
UF,41,Paraná,2016,Preta ou parda,Sem instrução ou menos de 5 anos,506.0,Mil pessoas
UF,41,Paraná,2016,Preta ou parda,5 a 8 anos,492.0,Mil pessoas
UF,41,Paraná,2016,Preta ou parda,9 a 11 anos,333.0,Mil pessoas
UF,41,Paraná,2016,Preta ou parda,12 anos ou mais,688.0,Mil pessoas
UF,41,Paraná,2017,Branca,Sem instrução ou menos de 5 anos,670.0,Mil pessoas
UF,41,Paraná,2017,Branca,5 a 8 anos,1041.0,Mil pessoas
UF,41,Paraná,2017,Branca,9 a 11 anos,614.0,Mil pessoas
UF,41,Paraná,2017,Branca,12 anos ou mais,2511.0,Mil pessoas
UF,41,Paraná,2017,Preta ou parda,Sem instrução ou menos de 5 anos,505.0,Mil pessoas
UF,41,Paraná,2017,Preta ou parda,5 a 8 anos,542.0,Mil pessoas
UF,41,Paraná,2017,Preta ou parda,9 a 11 anos,350.0,Mil pessoas
UF,41,Paraná,2017,Preta ou parda,12 anos ou mais,754.0,Mil pessoas
UF,41,Paraná,2018,Branca,Sem instrução ou menos de 5 anos,612.0,Mil pessoas
UF,41,Paraná,2018,Branca,5 a 8 anos,1044.0,Mil pessoas
UF,41,Paraná,2018,Branca,9 a 11 anos,587.0,Mil pessoas
UF,41,Paraná,2018,Branca,12 anos ou mais,2595.0,Mil pessoas
UF,41,Paraná,2018,Preta ou parda,Sem instrução ou menos de 5 anos,478.0,Mil pessoas
UF,41,Paraná,2018,Preta ou parda,5 a 8 anos,601.0,Mil pessoas
UF,41,Paraná,2018,Preta ou parda,9 a 11 anos,358.0,Mil pessoas
UF,41,Paraná,2018,Preta ou parda,12 anos ou mais,791.0,Mil pessoas
UF,41,Paraná,2019,Branca,Sem instrução ou menos de 5 anos,524.0,Mil pessoas
UF,41,Paraná,2019,Branca,5 a 8 anos,959.0,Mil pessoas
UF,41,Paraná,2019,Branca,9 a 11 anos,588.0,Mil pessoas
UF,41,Paraná,2019,Branca,12 anos ou mais,2645.0,Mil pessoas
UF,41,Paraná,2019,Preta ou parda,Sem instrução ou menos de 5 anos,493.0,Mil pessoas
UF,41,Paraná,2019,Preta ou parda,5 a 8 anos,643.0,Mil pessoas
UF,41,Paraná,2019,Preta ou parda,9 a 11 anos,395.0,Mil pessoas
UF,41,Paraná,2019,Preta ou parda,12 anos ou mais,923.0,Mil pessoas
UF,41,Paraná,2022,Branca,Sem instrução ou menos de 5 anos,564.0,Mil pessoas
UF,41,Paraná,2022,Branca,5 a 8 anos,904.0,Mil pessoas
UF,41,Paraná,2022,Branca,9 a 11 anos,593.0,Mil pessoas
UF,41,Paraná,2022,Branca,12 anos ou mais,2810.0,Mil pessoas
UF,41,Paraná,2022,Preta ou parda,Sem instrução ou menos de 5 anos,468.0,Mil pessoas
UF,41,Paraná,2022,Preta ou parda,5 a 8 anos,636.0,Mil pessoas
UF,41,Paraná,2022,Preta ou parda,9 a 11 anos,434.0,Mil pessoas
UF,41,Paraná,2022,Preta ou parda,12 anos ou mais,1072.0,Mil pessoas
UF,41,Paraná,2023,Branca,Sem instrução ou menos de 5 anos,580.0,Mil pessoas
UF,41,Paraná,2023,Branca,5 a 8 anos,866.0,Mil pessoas
UF,41,Paraná,2023,Branca,9 a 11 anos,594.0,Mil pessoas
UF,41,Paraná,2023,Branca,12 anos ou mais,3002.0,Mil pessoas
UF,41,Paraná,2023,Preta ou parda,Sem instrução ou menos de 5 anos,487.0,Mil pessoas
UF,41,Paraná,2023,Preta ou parda,5 a 8 anos,595.0,Mil pessoas
UF,41,Paraná,2023,Preta ou parda,9 a 11 anos,414.0,Mil pessoas
UF,41,Paraná,2023,Preta ou parda,12 anos ou mais,1128.0,Mil pessoas
UF,41,Paraná,2024,Branca,Sem instrução ou menos de 5 anos,580.0,Mil pessoas
UF,41,Paraná,2024,Branca,5 a 8 anos,862.0,Mil pessoas
UF,41,Paraná,2024,Branca,9 a 11 anos,546.0,Mil pessoas
UF,41,Paraná,2024,Branca,12 anos ou mais,3016.0,Mil pessoas
UF,41,Paraná,2024,Preta ou parda,Sem instrução ou menos de 5 anos,472.0,Mil pessoas
UF,41,Paraná,2024,Preta ou parda,5 a 8 anos,610.0,Mil pessoas
UF,41,Paraná,2024,Preta ou parda,9 a 11 anos,417.0,Mil pessoas
UF,41,Paraná,2024,Preta ou parda,12 anos ou mais,1258.0,Mil pessoas
UF,42,Santa Catarina,2016,Branca,Sem instrução ou menos de 5 anos,442.0,Mil pessoas
UF,42,Santa Catarina,2016,Branca,5 a 8 anos,986.0,Mil pessoas
UF,42,Santa Catarina,2016,Branca,9 a 11 anos,593.0,Mil pessoas
UF,42,Santa Catarina,2016,Branca,12 anos ou mais,1819.0,Mil pessoas
UF,42,Santa Catarina,2016,Preta ou parda,Sem instrução ou menos de 5 anos,101.0,Mil pessoas
UF,42,Santa Catarina,2016,Preta ou parda,5 a 8 anos,165.0,Mil pessoas
UF,42,Santa Catarina,2016,Preta ou parda,9 a 11 anos,101.0,Mil pessoas
UF,42,Santa Catarina,2016,Preta ou parda,12 anos ou mais,176.0,Mil pessoas
UF,42,Santa Catarina,2017,Branca,Sem instrução ou menos de 5 anos,357.0,Mil pessoas
UF,42,Santa Catarina,2017,Branca,5 a 8 anos,996.0,Mil pessoas
UF,42,Santa Catarina,2017,Branca,9 a 11 anos,558.0,Mil pessoas
UF,42,Santa Catarina,2017,Branca,12 anos ou mais,1904.0,Mil pessoas
UF,42,Santa Catarina,2017,Preta ou parda,Sem instrução ou menos de 5 anos,101.0,Mil pessoas
UF,42,Santa Catarina,2017,Preta ou parda,5 a 8 anos,198.0,Mil pessoas
UF,42,Santa Catarina,2017,Preta ou parda,9 a 11 anos,115.0,Mil pessoas
UF,42,Santa Catarina,2017,Preta ou parda,12 anos ou mais,229.0,Mil pessoas
UF,42,Santa Catarina,2018,Branca,Sem instrução ou menos de 5 anos,341.0,Mil pessoas
UF,42,Santa Catarina,2018,Branca,5 a 8 anos,956.0,Mil pessoas
UF,42,Santa Catarina,2018,Branca,9 a 11 anos,537.0,Mil pessoas
UF,42,Santa Catarina,2018,Branca,12 anos ou mais,1938.0,Mil pessoas
UF,42,Santa Catarina,2018,Preta ou parda,Sem instrução ou menos de 5 anos,106.0,Mil pessoas
UF,42,Santa Catarina,2018,Preta ou parda,5 a 8 anos,228.0,Mil pessoas
UF,42,Santa Catarina,2018,Preta ou parda,9 a 11 anos,149.0,Mil pessoas
UF,42,Santa Catarina,2018,Preta ou parda,12 anos ou mais,323.0,Mil pessoas
UF,42,Santa Catarina,2019,Branca,Sem instrução ou menos de 5 anos,368.0,Mil pessoas
UF,42,Santa Catarina,2019,Branca,5 a 8 anos,879.0,Mil pessoas
UF,42,Santa Catarina,2019,Branca,9 a 11 anos,548.0,Mil pessoas
UF,42,Santa Catarina,2019,Branca,12 anos ou mais,2062.0,Mil pessoas
UF,42,Santa Catarina,2019,Preta ou parda,Sem instrução ou menos de 5 anos,114.0,Mil pessoas
UF,42,Santa Catarina,2019,Preta ou parda,5 a 8 anos,225.0,Mil pessoas
UF,42,Santa Catarina,2019,Preta ou parda,9 a 11 anos,161.0,Mil pessoas
UF,42,Santa Catarina,2019,Preta ou parda,12 anos ou mais,309.0,Mil pessoas
UF,42,Santa Catarina,2022,Branca,Sem instrução ou menos de 5 anos,359.0,Mil pessoas
UF,42,Santa Catarina,2022,Branca,5 a 8 anos,787.0,Mil pessoas
UF,42,Santa Catarina,2022,Branca,9 a 11 anos,546.0,Mil pessoas
UF,42,Santa Catarina,2022,Branca,12 anos ou mais,2203.0,Mil pessoas
UF,42,Santa Catarina,2022,Preta ou parda,Sem instrução ou menos de 5 anos,120.0,Mil pessoas
UF,42,Santa Catarina,2022,Preta ou parda,5 a 8 anos,217.0,Mil pessoas
UF,42,Santa Catarina,2022,Preta ou parda,9 a 11 anos,183.0,Mil pessoas
UF,42,Santa Catarina,2022,Preta ou parda,12 anos ou mais,421.0,Mil pessoas
UF,42,Santa Catarina,2023,Branca,Sem instrução ou menos de 5 anos,358.0,Mil pessoas
UF,42,Santa Catarina,2023,Branca,5 a 8 anos,796.0,Mil pessoas
UF,42,Santa Catarina,2023,Branca,9 a 11 anos,535.0,Mil pessoas
UF,42,Santa Catarina,2023,Branca,12 anos ou mais,2207.0,Mil pessoas
UF,42,Santa Catarina,2023,Preta ou parda,Sem instrução ou menos de 5 anos,129.0,Mil pessoas
UF,42,Santa Catarina,2023,Preta ou parda,5 a 8 anos,214.0,Mil pessoas
UF,42,Santa Catarina,2023,Preta ou parda,9 a 11 anos,169.0,Mil pessoas
UF,42,Santa Catarina,2023,Preta ou parda,12 anos ou mais,507.0,Mil pessoas
UF,42,Santa Catarina,2024,Branca,Sem instrução ou menos de 5 anos,343.0,Mil pessoas
UF,42,Santa Catarina,2024,Branca,5 a 8 anos,717.0,Mil pessoas
UF,42,Santa Catarina,2024,Branca,9 a 11 anos,529.0,Mil pessoas
UF,42,Santa Catarina,2024,Branca,12 anos ou mais,2362.0,Mil pessoas
UF,42,Santa Catarina,2024,Preta ou parda,Sem instrução ou menos de 5 anos,120.0,Mil pessoas
UF,42,Santa Catarina,2024,Preta ou parda,5 a 8 anos,214.0,Mil pessoas
UF,42,Santa Catarina,2024,Preta ou parda,9 a 11 anos,181.0,Mil pessoas
UF,42,Santa Catarina,2024,Preta ou parda,12 anos ou mais,555.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Branca,Sem instrução ou menos de 5 anos,672.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Branca,5 a 8 anos,1607.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Branca,9 a 11 anos,854.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Branca,12 anos ou mais,2964.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Preta ou parda,Sem instrução ou menos de 5 anos,217.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Preta ou parda,5 a 8 anos,373.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Preta ou parda,9 a 11 anos,200.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Preta ou parda,12 anos ou mais,397.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Branca,Sem instrução ou menos de 5 anos,604.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Branca,5 a 8 anos,1658.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Branca,9 a 11 anos,879.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Branca,12 anos ou mais,3000.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Preta ou parda,Sem instrução ou menos de 5 anos,220.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Preta ou parda,5 a 8 anos,397.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Preta ou parda,9 a 11 anos,249.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Preta ou parda,12 anos ou mais,390.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Branca,Sem instrução ou menos de 5 anos,588.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Branca,5 a 8 anos,1655.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Branca,9 a 11 anos,900.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Branca,12 anos ou mais,2971.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Preta ou parda,Sem instrução ou menos de 5 anos,231.0,Mil pessoas
