"Tabela 7427 - Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano, por classes simples de percentual das pessoas em ordem crescente de rendimento domiciliar per capita",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,17,Tocantins,Maior que o P99,171.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Até o P5,14.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P5 até o P10,33.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Até o P10,47.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P10 até o P20,114.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P20 até o P30,183.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P30 até o P40,242.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P40 até o P50,307.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P50 até o P60,382.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P60 até o P70,477.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P70 até o P80,621.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P80 até o P90,834.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P90,1899.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P90 até o P95,571.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P95 até o P99,798.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,21,Maranhão,Maior que o P99,530.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Até o P5,12.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P5 até o P10,23.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Até o P10,35.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P10 até o P20,70.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P20 até o P30,107.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P30 até o P40,144.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P40 até o P50,180.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P50 até o P60,219.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P60 até o P70,275.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P70 até o P80,350.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P80 até o P90,466.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P90,1142.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P90 até o P95,356.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P95 até o P99,479.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,22,Piauí,Maior que o P99,307.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Até o P5,27.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P5 até o P10,59.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Até o P10,86.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P10 até o P20,200.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P20 até o P30,295.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P30 até o P40,378.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P40 até o P50,480.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P50 até o P60,602.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P60 até o P70,768.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P70 até o P80,1006.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P80 até o P90,1373.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P90,4049.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P90 até o P95,1131.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P95 até o P99,1796.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,23,Ceará,Maior que o P99,1121.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Até o P5,12.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P5 até o P10,27.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Até o P10,39.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P10 até o P20,94.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P20 até o P30,128.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P30 até o P40,165.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P40 até o P50,206.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P50 até o P60,249.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P60 até o P70,303.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P70 até o P80,387.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P80 até o P90,534.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P90,1439.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P90 até o P95,398.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P95 até o P99,596.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,24,Rio Grande do Norte,Maior que o P99,446.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Até o P5,13.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P5 até o P10,31.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Até o P10,44.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P10 até o P20,96.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P20 até o P30,132.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P30 até o P40,170.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P40 até o P50,222.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P50 até o P60,270.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P60 até o P70,346.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P70 até o P80,445.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P80 até o P90,600.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P90,1594.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P90 até o P95,453.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P95 até o P99,704.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,25,Paraíba,Maior que o P99,437.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Até o P5,21.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P5 até o P10,63.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Até o P10,85.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P10 até o P20,226.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P20 até o P30,319.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P30 até o P40,408.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P40 até o P50,510.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P50 até o P60,632.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P60 até o P70,828.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P70 até o P80,1076.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P80 até o P90,1540.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P90,5061.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P90 até o P95,1312.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P95 até o P99,2212.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2012,UF,26,Pernambuco,Maior que o P99,1537.0,Milhões de Reais
