"Tabela 7126 - Número médio de anos de estudo das pessoas de 15 anos ou mais, por sexo e grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
GR,3,Sudeste,2022,Mulheres,25 anos ou mais,10.6,%
GR,3,Sudeste,2022,Mulheres,25 a 39 anos,12.6,%
GR,3,Sudeste,2022,Mulheres,40 a 59 anos,10.8,%
GR,3,Sudeste,2022,Mulheres,60 anos ou mais,7.8,%
GR,3,Sudeste,2023,Homens,15 anos ou mais,10.6,%
GR,3,Sudeste,2023,Homens,15 a 17 anos,9.3,%
GR,3,Sudeste,2023,Homens,18 a 29 anos,11.7,%
GR,3,Sudeste,2023,Homens,18 a 24 anos,11.9,%
GR,3,Sudeste,2023,Homens,25 anos ou mais,10.5,%
GR,3,Sudeste,2023,Homens,25 a 39 anos,12.1,%
GR,3,Sudeste,2023,Homens,40 a 59 anos,10.4,%
GR,3,Sudeste,2023,Homens,60 anos ou mais,8.3,%
GR,3,Sudeste,2023,Mulheres,15 anos ou mais,10.8,%
GR,3,Sudeste,2023,Mulheres,15 a 17 anos,9.5,%
GR,3,Sudeste,2023,Mulheres,18 a 29 anos,12.1,%
GR,3,Sudeste,2023,Mulheres,18 a 24 anos,12.4,%
GR,3,Sudeste,2023,Mulheres,25 anos ou mais,10.7,%
GR,3,Sudeste,2023,Mulheres,25 a 39 anos,12.7,%
GR,3,Sudeste,2023,Mulheres,40 a 59 anos,10.9,%
GR,3,Sudeste,2023,Mulheres,60 anos ou mais,8.0,%
GR,3,Sudeste,2024,Homens,15 anos ou mais,10.7,%
GR,3,Sudeste,2024,Homens,15 a 17 anos,9.3,%
GR,3,Sudeste,2024,Homens,18 a 29 anos,11.7,%
GR,3,Sudeste,2024,Homens,18 a 24 anos,12.0,%
GR,3,Sudeste,2024,Homens,25 anos ou mais,10.7,%
GR,3,Sudeste,2024,Homens,25 a 39 anos,12.1,%
GR,3,Sudeste,2024,Homens,40 a 59 anos,10.6,%
GR,3,Sudeste,2024,Homens,60 anos ou mais,8.5,%
GR,3,Sudeste,2024,Mulheres,15 anos ou mais,10.9,%
GR,3,Sudeste,2024,Mulheres,15 a 17 anos,9.5,%
GR,3,Sudeste,2024,Mulheres,18 a 29 anos,12.2,%
GR,3,Sudeste,2024,Mulheres,18 a 24 anos,12.5,%
GR,3,Sudeste,2024,Mulheres,25 anos ou mais,10.8,%
GR,3,Sudeste,2024,Mulheres,25 a 39 anos,12.7,%
GR,3,Sudeste,2024,Mulheres,40 a 59 anos,11.1,%
GR,3,Sudeste,2024,Mulheres,60 anos ou mais,8.1,%
GR,4,Sul,2016,Homens,15 anos ou mais,9.5,%
GR,4,Sul,2016,Homens,15 a 17 anos,8.9,%
GR,4,Sul,2016,Homens,18 a 29 anos,10.8,%
GR,4,Sul,2016,Homens,18 a 24 anos,11.0,%
GR,4,Sul,2016,Homens,25 anos ou mais,9.3,%
GR,4,Sul,2016,Homens,25 a 39 anos,11.1,%
GR,4,Sul,2016,Homens,40 a 59 anos,9.0,%
GR,4,Sul,2016,Homens,60 anos ou mais,6.5,%
GR,4,Sul,2016,Mulheres,15 anos ou mais,9.7,%
GR,4,Sul,2016,Mulheres,15 a 17 anos,9.5,%
GR,4,Sul,2016,Mulheres,18 a 29 anos,11.6,%
GR,4,Sul,2016,Mulheres,18 a 24 anos,11.9,%
GR,4,Sul,2016,Mulheres,25 anos ou mais,9.4,%
GR,4,Sul,2016,Mulheres,25 a 39 anos,11.7,%
GR,4,Sul,2016,Mulheres,40 a 59 anos,9.3,%
GR,4,Sul,2016,Mulheres,60 anos ou mais,6.1,%
GR,4,Sul,2017,Homens,15 anos ou mais,9.7,%
GR,4,Sul,2017,Homens,15 a 17 anos,9.0,%
GR,4,Sul,2017,Homens,18 a 29 anos,11.0,%
GR,4,Sul,2017,Homens,18 a 24 anos,11.2,%
GR,4,Sul,2017,Homens,25 anos ou mais,9.5,%
GR,4,Sul,2017,Homens,25 a 39 anos,11.2,%
GR,4,Sul,2017,Homens,40 a 59 anos,9.2,%
GR,4,Sul,2017,Homens,60 anos ou mais,6.8,%
GR,4,Sul,2017,Mulheres,15 anos ou mais,9.9,%
GR,4,Sul,2017,Mulheres,15 a 17 anos,9.5,%
GR,4,Sul,2017,Mulheres,18 a 29 anos,11.7,%
GR,4,Sul,2017,Mulheres,18 a 24 anos,11.9,%
GR,4,Sul,2017,Mulheres,25 anos ou mais,9.6,%
GR,4,Sul,2017,Mulheres,25 a 39 anos,11.9,%
GR,4,Sul,2017,Mulheres,40 a 59 anos,9.5,%
GR,4,Sul,2017,Mulheres,60 anos ou mais,6.3,%
GR,4,Sul,2018,Homens,15 anos ou mais,9.8,%
GR,4,Sul,2018,Homens,15 a 17 anos,9.0,%
GR,4,Sul,2018,Homens,18 a 29 anos,11.2,%
GR,4,Sul,2018,Homens,18 a 24 anos,11.3,%
GR,4,Sul,2018,Homens,25 anos ou mais,9.6,%
GR,4,Sul,2018,Homens,25 a 39 anos,11.4,%
GR,4,Sul,2018,Homens,40 a 59 anos,9.3,%
GR,4,Sul,2018,Homens,60 anos ou mais,6.8,%
GR,4,Sul,2018,Mulheres,15 anos ou mais,10.0,%
GR,4,Sul,2018,Mulheres,15 a 17 anos,9.6,%
GR,4,Sul,2018,Mulheres,18 a 29 anos,11.8,%
GR,4,Sul,2018,Mulheres,18 a 24 anos,12.0,%
GR,4,Sul,2018,Mulheres,25 anos ou mais,9.7,%
GR,4,Sul,2018,Mulheres,25 a 39 anos,12.0,%
GR,4,Sul,2018,Mulheres,40 a 59 anos,9.6,%
GR,4,Sul,2018,Mulheres,60 anos ou mais,6.5,%
GR,4,Sul,2019,Homens,15 anos ou mais,10.0,%
GR,4,Sul,2019,Homens,15 a 17 anos,9.0,%
GR,4,Sul,2019,Homens,18 a 29 anos,11.3,%
GR,4,Sul,2019,Homens,18 a 24 anos,11.4,%
GR,4,Sul,2019,Homens,25 anos ou mais,9.8,%
GR,4,Sul,2019,Homens,25 a 39 anos,11.5,%
GR,4,Sul,2019,Homens,40 a 59 anos,9.5,%
GR,4,Sul,2019,Homens,60 anos ou mais,7.1,%
GR,4,Sul,2019,Mulheres,15 anos ou mais,10.2,%
GR,4,Sul,2019,Mulheres,15 a 17 anos,9.5,%
GR,4,Sul,2019,Mulheres,18 a 29 anos,11.9,%
GR,4,Sul,2019,Mulheres,18 a 24 anos,12.2,%
GR,4,Sul,2019,Mulheres,25 anos ou mais,9.9,%
GR,4,Sul,2019,Mulheres,25 a 39 anos,12.2,%
GR,4,Sul,2019,Mulheres,40 a 59 anos,9.9,%
GR,4,Sul,2019,Mulheres,60 anos ou mais,6.8,%
GR,4,Sul,2022,Homens,15 anos ou mais,10.1,%
GR,4,Sul,2022,Homens,15 a 17 anos,9.2,%
GR,4,Sul,2022,Homens,18 a 29 anos,11.4,%
GR,4,Sul,2022,Homens,18 a 24 anos,11.5,%
GR,4,Sul,2022,Homens,25 anos ou mais,10.0,%
GR,4,Sul,2022,Homens,25 a 39 anos,11.7,%
GR,4,Sul,2022,Homens,40 a 59 anos,9.9,%
GR,4,Sul,2022,Homens,60 anos ou mais,7.4,%
GR,4,Sul,2022,Mulheres,15 anos ou mais,10.4,%
GR,4,Sul,2022,Mulheres,15 a 17 anos,9.6,%
GR,4,Sul,2022,Mulheres,18 a 29 anos,12.0,%
GR,4,Sul,2022,Mulheres,18 a 24 anos,12.2,%
GR,4,Sul,2022,Mulheres,25 anos ou mais,10.2,%
GR,4,Sul,2022,Mulheres,25 a 39 anos,12.4,%
GR,4,Sul,2022,Mulheres,40 a 59 anos,10.3,%
GR,4,Sul,2022,Mulheres,60 anos ou mais,7.1,%
GR,4,Sul,2023,Homens,15 anos ou mais,10.2,%
GR,4,Sul,2023,Homens,15 a 17 anos,9.2,%
GR,4,Sul,2023,Homens,18 a 29 anos,11.5,%
GR,4,Sul,2023,Homens,18 a 24 anos,11.6,%
GR,4,Sul,2023,Homens,25 anos ou mais,10.0,%
GR,4,Sul,2023,Homens,25 a 39 anos,11.8,%
GR,4,Sul,2023,Homens,40 a 59 anos,9.9,%
GR,4,Sul,2023,Homens,60 anos ou mais,7.4,%
GR,4,Sul,2023,Mulheres,15 anos ou mais,10.4,%
GR,4,Sul,2023,Mulheres,15 a 17 anos,9.4,%
GR,4,Sul,2023,Mulheres,18 a 29 anos,12.0,%
GR,4,Sul,2023,Mulheres,18 a 24 anos,12.3,%
GR,4,Sul,2023,Mulheres,25 anos ou mais,10.2,%
GR,4,Sul,2023,Mulheres,25 a 39 anos,12.5,%
GR,4,Sul,2023,Mulheres,40 a 59 anos,10.3,%
GR,4,Sul,2023,Mulheres,60 anos ou mais,7.1,%
GR,4,Sul,2024,Homens,15 anos ou mais,10.3,%
GR,4,Sul,2024,Homens,15 a 17 anos,9.1,%
GR,4,Sul,2024,Homens,18 a 29 anos,11.4,%
GR,4,Sul,2024,Homens,18 a 24 anos,11.6,%
GR,4,Sul,2024,Homens,25 anos ou mais,10.2,%
GR,4,Sul,2024,Homens,25 a 39 anos,11.9,%
GR,4,Sul,2024,Homens,40 a 59 anos,10.1,%
GR,4,Sul,2024,Homens,60 anos ou mais,7.8,%
GR,4,Sul,2024,Mulheres,15 anos ou mais,10.5,%
GR,4,Sul,2024,Mulheres,15 a 17 anos,9.5,%
GR,4,Sul,2024,Mulheres,18 a 29 anos,12.0,%
GR,4,Sul,2024,Mulheres,18 a 24 anos,12.3,%
GR,4,Sul,2024,Mulheres,25 anos ou mais,10.4,%
GR,4,Sul,2024,Mulheres,25 a 39 anos,12.5,%
GR,4,Sul,2024,Mulheres,40 a 59 anos,10.6,%
GR,4,Sul,2024,Mulheres,60 anos ou mais,7.5,%
GR,5,Centro-Oeste,2016,Homens,15 anos ou mais,9.3,%
GR,5,Centro-Oeste,2016,Homens,15 a 17 anos,8.9,%
GR,5,Centro-Oeste,2016,Homens,18 a 29 anos,10.8,%
GR,5,Centro-Oeste,2016,Homens,18 a 24 anos,10.9,%
GR,5,Centro-Oeste,2016,Homens,25 anos ou mais,9.0,%
GR,5,Centro-Oeste,2016,Homens,25 a 39 anos,10.7,%
GR,5,Centro-Oeste,2016,Homens,40 a 59 anos,8.6,%
GR,5,Centro-Oeste,2016,Homens,60 anos ou mais,5.8,%
GR,5,Centro-Oeste,2016,Mulheres,15 anos ou mais,9.9,%
GR,5,Centro-Oeste,2016,Mulheres,15 a 17 anos,9.4,%
GR,5,Centro-Oeste,2016,Mulheres,18 a 29 anos,11.6,%
GR,5,Centro-Oeste,2016,Mulheres,18 a 24 anos,11.8,%
GR,5,Centro-Oeste,2016,Mulheres,25 anos ou mais,9.6,%
GR,5,Centro-Oeste,2016,Mulheres,25 a 39 anos,11.5,%
GR,5,Centro-Oeste,2016,Mulheres,40 a 59 anos,9.3,%
GR,5,Centro-Oeste,2016,Mulheres,60 anos ou mais,5.7,%
GR,5,Centro-Oeste,2017,Homens,15 anos ou mais,9.5,%
GR,5,Centro-Oeste,2017,Homens,15 a 17 anos,9.0,%
GR,5,Centro-Oeste,2017,Homens,18 a 29 anos,11.0,%
GR,5,Centro-Oeste,2017,Homens,18 a 24 anos,11.2,%
GR,5,Centro-Oeste,2017,Homens,25 anos ou mais,9.2,%
GR,5,Centro-Oeste,2017,Homens,25 a 39 anos,11.0,%
GR,5,Centro-Oeste,2017,Homens,40 a 59 anos,8.8,%
GR,5,Centro-Oeste,2017,Homens,60 anos ou mais,6.0,%
GR,5,Centro-Oeste,2017,Mulheres,15 anos ou mais,10.1,%
GR,5,Centro-Oeste,2017,Mulheres,15 a 17 anos,9.4,%
GR,5,Centro-Oeste,2017,Mulheres,18 a 29 anos,11.8,%
GR,5,Centro-Oeste,2017,Mulheres,18 a 24 anos,12.0,%
GR,5,Centro-Oeste,2017,Mulheres,25 anos ou mais,9.9,%
GR,5,Centro-Oeste,2017,Mulheres,25 a 39 anos,11.9,%
GR,5,Centro-Oeste,2017,Mulheres,40 a 59 anos,9.7,%
GR,5,Centro-Oeste,2017,Mulheres,60 anos ou mais,6.1,%
GR,5,Centro-Oeste,2018,Homens,15 anos ou mais,9.7,%
GR,5,Centro-Oeste,2018,Homens,15 a 17 anos,9.0,%
GR,5,Centro-Oeste,2018,Homens,18 a 29 anos,11.3,%
GR,5,Centro-Oeste,2018,Homens,18 a 24 anos,11.4,%
GR,5,Centro-Oeste,2018,Homens,25 anos ou mais,9.4,%
GR,5,Centro-Oeste,2018,Homens,25 a 39 anos,11.2,%
GR,5,Centro-Oeste,2018,Homens,40 a 59 anos,8.9,%
GR,5,Centro-Oeste,2018,Homens,60 anos ou mais,6.3,%
GR,5,Centro-Oeste,2018,Mulheres,15 anos ou mais,10.3,%
GR,5,Centro-Oeste,2018,Mulheres,15 a 17 anos,9.3,%
GR,5,Centro-Oeste,2018,Mulheres,18 a 29 anos,11.9,%
GR,5,Centro-Oeste,2018,Mulheres,18 a 24 anos,12.1,%
GR,5,Centro-Oeste,2018,Mulheres,25 anos ou mais,10.0,%
GR,5,Centro-Oeste,2018,Mulheres,25 a 39 anos,12.0,%
GR,5,Centro-Oeste,2018,Mulheres,40 a 59 anos,9.9,%
GR,5,Centro-Oeste,2018,Mulheres,60 anos ou mais,6.3,%
GR,5,Centro-Oeste,2019,Homens,15 anos ou mais,9.8,%
GR,5,Centro-Oeste,2019,Homens,15 a 17 anos,9.1,%
GR,5,Centro-Oeste,2019,Homens,18 a 29 anos,11.3,%
GR,5,Centro-Oeste,2019,Homens,18 a 24 anos,11.5,%
GR,5,Centro-Oeste,2019,Homens,25 anos ou mais,9.6,%
GR,5,Centro-Oeste,2019,Homens,25 a 39 anos,11.3,%
GR,5,Centro-Oeste,2019,Homens,40 a 59 anos,9.3,%
GR,5,Centro-Oeste,2019,Homens,60 anos ou mais,6.6,%
GR,5,Centro-Oeste,2019,Mulheres,15 anos ou mais,10.4,%
GR,5,Centro-Oeste,2019,Mulheres,15 a 17 anos,9.4,%
GR,5,Centro-Oeste,2019,Mulheres,18 a 29 anos,12.0,%
GR,5,Centro-Oeste,2019,Mulheres,18 a 24 anos,12.2,%
GR,5,Centro-Oeste,2019,Mulheres,25 anos ou mais,10.2,%
GR,5,Centro-Oeste,2019,Mulheres,25 a 39 anos,12.2,%
GR,5,Centro-Oeste,2019,Mulheres,40 a 59 anos,10.1,%
GR,5,Centro-Oeste,2019,Mulheres,60 anos ou mais,6.5,%
GR,5,Centro-Oeste,2022,Homens,15 anos ou mais,10.1,%
GR,5,Centro-Oeste,2022,Homens,15 a 17 anos,9.1,%
GR,5,Centro-Oeste,2022,Homens,18 a 29 anos,11.6,%
GR,5,Centro-Oeste,2022,Homens,18 a 24 anos,11.7,%
GR,5,Centro-Oeste,2022,Homens,25 anos ou mais,9.9,%
GR,5,Centro-Oeste,2022,Homens,25 a 39 anos,11.6,%
GR,5,Centro-Oeste,2022,Homens,40 a 59 anos,9.5,%
GR,5,Centro-Oeste,2022,Homens,60 anos ou mais,6.9,%
GR,5,Centro-Oeste,2022,Mulheres,15 anos ou mais,10.7,%
GR,5,Centro-Oeste,2022,Mulheres,15 a 17 anos,9.7,%
GR,5,Centro-Oeste,2022,Mulheres,18 a 29 anos,12.1,%
GR,5,Centro-Oeste,2022,Mulheres,18 a 24 anos,12.4,%
GR,5,Centro-Oeste,2022,Mulheres,25 anos ou mais,10.6,%
GR,5,Centro-Oeste,2022,Mulheres,25 a 39 anos,12.5,%
GR,5,Centro-Oeste,2022,Mulheres,40 a 59 anos,10.6,%
GR,5,Centro-Oeste,2022,Mulheres,60 anos ou mais,7.0,%
GR,5,Centro-Oeste,2023,Homens,15 anos ou mais,10.4,%
GR,5,Centro-Oeste,2023,Homens,15 a 17 anos,9.1,%
GR,5,Centro-Oeste,2023,Homens,18 a 29 anos,11.6,%
GR,5,Centro-Oeste,2023,Homens,18 a 24 anos,11.8,%
GR,5,Centro-Oeste,2023,Homens,25 anos ou mais,10.2,%
GR,5,Centro-Oeste,2023,Homens,25 a 39 anos,11.9,%
GR,5,Centro-Oeste,2023,Homens,40 a 59 anos,10.0,%
GR,5,Centro-Oeste,2023,Homens,60 anos ou mais,7.2,%
GR,5,Centro-Oeste,2023,Mulheres,15 anos ou mais,10.9,%
GR,5,Centro-Oeste,2023,Mulheres,15 a 17 anos,9.5,%
GR,5,Centro-Oeste,2023,Mulheres,18 a 29 anos,12.1,%
GR,5,Centro-Oeste,2023,Mulheres,18 a 24 anos,12.4,%
GR,5,Centro-Oeste,2023,Mulheres,25 anos ou mais,10.7,%
GR,5,Centro-Oeste,2023,Mulheres,25 a 39 anos,12.7,%
GR,5,Centro-Oeste,2023,Mulheres,40 a 59 anos,10.7,%
GR,5,Centro-Oeste,2023,Mulheres,60 anos ou mais,7.3,%
GR,5,Centro-Oeste,2024,Homens,15 anos ou mais,10.5,%
GR,5,Centro-Oeste,2024,Homens,15 a 17 anos,9.2,%
GR,5,Centro-Oeste,2024,Homens,18 a 29 anos,11.7,%
GR,5,Centro-Oeste,2024,Homens,18 a 24 anos,11.8,%
GR,5,Centro-Oeste,2024,Homens,25 anos ou mais,10.4,%
GR,5,Centro-Oeste,2024,Homens,25 a 39 anos,12.0,%
GR,5,Centro-Oeste,2024,Homens,40 a 59 anos,10.1,%
GR,5,Centro-Oeste,2024,Homens,60 anos ou mais,7.5,%
GR,5,Centro-Oeste,2024,Mulheres,15 anos ou mais,11.0,%
GR,5,Centro-Oeste,2024,Mulheres,15 a 17 anos,9.6,%
GR,5,Centro-Oeste,2024,Mulheres,18 a 29 anos,12.1,%
GR,5,Centro-Oeste,2024,Mulheres,18 a 24 anos,12.5,%
GR,5,Centro-Oeste,2024,Mulheres,25 anos ou mais,10.9,%
GR,5,Centro-Oeste,2024,Mulheres,25 a 39 anos,12.8,%
GR,5,Centro-Oeste,2024,Mulheres,40 a 59 anos,11.0,%
GR,5,Centro-Oeste,2024,Mulheres,60 anos ou mais,7.6,%
UF,11,Rondônia,2016,Homens,15 anos ou mais,8.1,%
UF,11,Rondônia,2016,Homens,15 a 17 anos,8.4,%
UF,11,Rondônia,2016,Homens,18 a 29 anos,9.9,%
UF,11,Rondônia,2016,Homens,18 a 24 anos,9.9,%
UF,11,Rondônia,2016,Homens,25 anos ou mais,7.6,%
UF,11,Rondônia,2016,Homens,25 a 39 anos,9.3,%
UF,11,Rondônia,2016,Homens,40 a 59 anos,7.0,%
UF,11,Rondônia,2016,Homens,60 anos ou mais,4.2,%
UF,11,Rondônia,2016,Mulheres,15 anos ou mais,8.9,%
UF,11,Rondônia,2016,Mulheres,15 a 17 anos,9.0,%
UF,11,Rondônia,2016,Mulheres,18 a 29 anos,10.8,%
UF,11,Rondônia,2016,Mulheres,18 a 24 anos,10.8,%
UF,11,Rondônia,2016,Mulheres,25 anos ou mais,8.4,%
UF,11,Rondônia,2016,Mulheres,25 a 39 anos,10.3,%
UF,11,Rondônia,2016,Mulheres,40 a 59 anos,7.9,%
UF,11,Rondônia,2016,Mulheres,60 anos ou mais,3.7,%
UF,11,Rondônia,2017,Homens,15 anos ou mais,8.5,%
UF,11,Rondônia,2017,Homens,15 a 17 anos,8.6,%
UF,11,Rondônia,2017,Homens,18 a 29 anos,10.3,%
UF,11,Rondônia,2017,Homens,18 a 24 anos,10.4,%
UF,11,Rondônia,2017,Homens,25 anos ou mais,8.1,%
UF,11,Rondônia,2017,Homens,25 a 39 anos,9.9,%
UF,11,Rondônia,2017,Homens,40 a 59 anos,7.5,%
UF,11,Rondônia,2017,Homens,60 anos ou mais,4.3,%
UF,11,Rondônia,2017,Mulheres,15 anos ou mais,9.1,%
UF,11,Rondônia,2017,Mulheres,15 a 17 anos,8.9,%
UF,11,Rondônia,2017,Mulheres,18 a 29 anos,11.2,%
UF,11,Rondônia,2017,Mulheres,18 a 24 anos,11.3,%
UF,11,Rondônia,2017,Mulheres,25 anos ou mais,8.7,%
UF,11,Rondônia,2017,Mulheres,25 a 39 anos,10.9,%
UF,11,Rondônia,2017,Mulheres,40 a 59 anos,8.1,%
UF,11,Rondônia,2017,Mulheres,60 anos ou mais,3.9,%
UF,11,Rondônia,2018,Homens,15 anos ou mais,8.7,%
UF,11,Rondônia,2018,Homens,15 a 17 anos,8.9,%
UF,11,Rondônia,2018,Homens,18 a 29 anos,10.4,%
UF,11,Rondônia,2018,Homens,18 a 24 anos,10.4,%
UF,11,Rondônia,2018,Homens,25 anos ou mais,8.3,%
UF,11,Rondônia,2018,Homens,25 a 39 anos,10.1,%
UF,11,Rondônia,2018,Homens,40 a 59 anos,7.8,%
UF,11,Rondônia,2018,Homens,60 anos ou mais,4.8,%
UF,11,Rondônia,2018,Mulheres,15 anos ou mais,9.3,%
UF,11,Rondônia,2018,Mulheres,15 a 17 anos,9.0,%
UF,11,Rondônia,2018,Mulheres,18 a 29 anos,11.4,%
UF,11,Rondônia,2018,Mulheres,18 a 24 anos,11.4,%
UF,11,Rondônia,2018,Mulheres,25 anos ou mais,8.9,%
UF,11,Rondônia,2018,Mulheres,25 a 39 anos,11.0,%
UF,11,Rondônia,2018,Mulheres,40 a 59 anos,8.5,%
UF,11,Rondônia,2018,Mulheres,60 anos ou mais,4.1,%
UF,11,Rondônia,2019,Homens,15 anos ou mais,9.0,%
UF,11,Rondônia,2019,Homens,15 a 17 anos,8.6,%
UF,11,Rondônia,2019,Homens,18 a 29 anos,10.9,%
UF,11,Rondônia,2019,Homens,18 a 24 anos,11.0,%
UF,11,Rondônia,2019,Homens,25 anos ou mais,8.6,%
UF,11,Rondônia,2019,Homens,25 a 39 anos,10.5,%
UF,11,Rondônia,2019,Homens,40 a 59 anos,8.0,%
UF,11,Rondônia,2019,Homens,60 anos ou mais,5.2,%
UF,11,Rondônia,2019,Mulheres,15 anos ou mais,9.5,%
UF,11,Rondônia,2019,Mulheres,15 a 17 anos,9.2,%
UF,11,Rondônia,2019,Mulheres,18 a 29 anos,11.7,%
UF,11,Rondônia,2019,Mulheres,18 a 24 anos,11.6,%
UF,11,Rondônia,2019,Mulheres,25 anos ou mais,9.0,%
UF,11,Rondônia,2019,Mulheres,25 a 39 anos,11.1,%
UF,11,Rondônia,2019,Mulheres,40 a 59 anos,8.8,%
UF,11,Rondônia,2019,Mulheres,60 anos ou mais,4.7,%
UF,11,Rondônia,2022,Homens,15 anos ou mais,9.1,%
UF,11,Rondônia,2022,Homens,15 a 17 anos,9.0,%
UF,11,Rondônia,2022,Homens,18 a 29 anos,11.2,%
UF,11,Rondônia,2022,Homens,18 a 24 anos,11.0,%
UF,11,Rondônia,2022,Homens,25 anos ou mais,8.7,%
UF,11,Rondônia,2022,Homens,25 a 39 anos,10.6,%
UF,11,Rondônia,2022,Homens,40 a 59 anos,8.5,%
UF,11,Rondônia,2022,Homens,60 anos ou mais,5.2,%
UF,11,Rondônia,2022,Mulheres,15 anos ou mais,9.9,%
UF,11,Rondônia,2022,Mulheres,15 a 17 anos,9.5,%
UF,11,Rondônia,2022,Mulheres,18 a 29 anos,11.5,%
UF,11,Rondônia,2022,Mulheres,18 a 24 anos,11.8,%
UF,11,Rondônia,2022,Mulheres,25 anos ou mais,9.6,%
UF,11,Rondônia,2022,Mulheres,25 a 39 anos,11.8,%
UF,11,Rondônia,2022,Mulheres,40 a 59 anos,9.7,%
UF,11,Rondônia,2022,Mulheres,60 anos ou mais,5.0,%
UF,11,Rondônia,2023,Homens,15 anos ou mais,9.0,%
UF,11,Rondônia,2023,Homens,15 a 17 anos,8.9,%
UF,11,Rondônia,2023,Homens,18 a 29 anos,11.2,%
UF,11,Rondônia,2023,Homens,18 a 24 anos,11.2,%
UF,11,Rondônia,2023,Homens,25 anos ou mais,8.6,%
UF,11,Rondônia,2023,Homens,25 a 39 anos,10.9,%
UF,11,Rondônia,2023,Homens,40 a 59 anos,8.2,%
UF,11,Rondônia,2023,Homens,60 anos ou mais,5.3,%
UF,11,Rondônia,2023,Mulheres,15 anos ou mais,9.7,%
UF,11,Rondônia,2023,Mulheres,15 a 17 anos,9.2,%
UF,11,Rondônia,2023,Mulheres,18 a 29 anos,11.7,%
UF,11,Rondônia,2023,Mulheres,18 a 24 anos,11.8,%
UF,11,Rondônia,2023,Mulheres,25 anos ou mais,9.4,%
UF,11,Rondônia,2023,Mulheres,25 a 39 anos,11.7,%
UF,11,Rondônia,2023,Mulheres,40 a 59 anos,9.4,%
UF,11,Rondônia,2023,Mulheres,60 anos ou mais,5.6,%
UF,11,Rondônia,2024,Homens,15 anos ou mais,9.2,%
UF,11,Rondônia,2024,Homens,15 a 17 anos,9.1,%
UF,11,Rondônia,2024,Homens,18 a 29 anos,11.1,%
UF,11,Rondônia,2024,Homens,18 a 24 anos,11.3,%
UF,11,Rondônia,2024,Homens,25 anos ou mais,8.9,%
UF,11,Rondônia,2024,Homens,25 a 39 anos,11.0,%
UF,11,Rondônia,2024,Homens,40 a 59 anos,8.7,%
UF,11,Rondônia,2024,Homens,60 anos ou mais,5.5,%
UF,11,Rondônia,2024,Mulheres,15 anos ou mais,9.9,%
UF,11,Rondônia,2024,Mulheres,15 a 17 anos,9.5,%
UF,11,Rondônia,2024,Mulheres,18 a 29 anos,11.8,%
UF,11,Rondônia,2024,Mulheres,18 a 24 anos,11.9,%
UF,11,Rondônia,2024,Mulheres,25 anos ou mais,9.6,%
UF,11,Rondônia,2024,Mulheres,25 a 39 anos,11.9,%
UF,11,Rondônia,2024,Mulheres,40 a 59 anos,9.7,%
UF,11,Rondônia,2024,Mulheres,60 anos ou mais,5.7,%
UF,12,Acre,2016,Homens,15 anos ou mais,8.0,%
UF,12,Acre,2016,Homens,15 a 17 anos,8.3,%
UF,12,Acre,2016,Homens,18 a 29 anos,10.2,%
UF,12,Acre,2016,Homens,18 a 24 anos,10.1,%
UF,12,Acre,2016,Homens,25 anos ou mais,7.4,%
UF,12,Acre,2016,Homens,25 a 39 anos,9.3,%
UF,12,Acre,2016,Homens,40 a 59 anos,6.6,%
UF,12,Acre,2016,Homens,60 anos ou mais,3.5,%
UF,12,Acre,2016,Mulheres,15 anos ou mais,9.0,%
UF,12,Acre,2016,Mulheres,15 a 17 anos,9.1,%
UF,12,Acre,2016,Mulheres,18 a 29 anos,11.1,%
UF,12,Acre,2016,Mulheres,18 a 24 anos,11.0,%
UF,12,Acre,2016,Mulheres,25 anos ou mais,8.5,%
UF,12,Acre,2016,Mulheres,25 a 39 anos,10.1,%
UF,12,Acre,2016,Mulheres,40 a 59 anos,8.0,%
UF,12,Acre,2016,Mulheres,60 anos ou mais,4.4,%
UF,12,Acre,2017,Homens,15 anos ou mais,8.4,%
UF,12,Acre,2017,Homens,15 a 17 anos,8.8,%
UF,12,Acre,2017,Homens,18 a 29 anos,10.5,%
UF,12,Acre,2017,Homens,18 a 24 anos,10.4,%
UF,12,Acre,2017,Homens,25 anos ou mais,7.8,%
UF,12,Acre,2017,Homens,25 a 39 anos,9.5,%
UF,12,Acre,2017,Homens,40 a 59 anos,7.0,%
UF,12,Acre,2017,Homens,60 anos ou mais,4.4,%
UF,12,Acre,2017,Mulheres,15 anos ou mais,9.2,%
UF,12,Acre,2017,Mulheres,15 a 17 anos,9.0,%
UF,12,Acre,2017,Mulheres,18 a 29 anos,11.0,%
UF,12,Acre,2017,Mulheres,18 a 24 anos,11.1,%
UF,12,Acre,2017,Mulheres,25 anos ou mais,8.7,%
UF,12,Acre,2017,Mulheres,25 a 39 anos,10.5,%
UF,12,Acre,2017,Mulheres,40 a 59 anos,8.2,%
UF,12,Acre,2017,Mulheres,60 anos ou mais,4.8,%
UF,12,Acre,2018,Homens,15 anos ou mais,8.6,%
UF,12,Acre,2018,Homens,15 a 17 anos,8.9,%
UF,12,Acre,2018,Homens,18 a 29 anos,10.8,%
