"Tabela 7128 - Pessoas de 14 anos ou mais de idade, por sexo e nível de instrução",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
Pessoas de 14 anos ou mais de idade,GR,1,Norte,2024,Mulheres,Ensino médio completo ou equivalente,2483.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,1,Norte,2024,Mulheres,Ensino superior incompleto ou equivalente,458.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,1,Norte,2024,Mulheres,Superior completo,1183.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Homens,Total,20785.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Homens,Sem instrução,2440.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Homens,Ensino fundamental incompleto ou equivalente,8077.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Homens,Ensino fundamental completo ou equivalente,1829.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Homens,Ensino médio incompleto ou equivalente,1732.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Homens,Ensino médio completo ou equivalente,4765.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Homens,Ensino superior incompleto ou equivalente,692.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Homens,Superior completo,1249.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Mulheres,Total,22619.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Mulheres,Sem instrução,2337.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Mulheres,Ensino fundamental incompleto ou equivalente,7372.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Mulheres,Ensino fundamental completo ou equivalente,1958.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Mulheres,Ensino médio incompleto ou equivalente,1910.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Mulheres,Ensino médio completo ou equivalente,5935.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Mulheres,Ensino superior incompleto ou equivalente,975.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2016,Mulheres,Superior completo,2132.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Homens,Total,21134.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Homens,Sem instrução,2359.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Homens,Ensino fundamental incompleto ou equivalente,8135.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Homens,Ensino fundamental completo ou equivalente,1829.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Homens,Ensino médio incompleto ou equivalente,1821.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Homens,Ensino médio completo ou equivalente,4950.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Homens,Ensino superior incompleto ou equivalente,715.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Homens,Superior completo,1324.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Mulheres,Total,22882.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Mulheres,Sem instrução,2241.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Mulheres,Ensino fundamental incompleto ou equivalente,7419.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Mulheres,Ensino fundamental completo ou equivalente,1892.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Mulheres,Ensino médio incompleto ou equivalente,1915.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Mulheres,Ensino médio completo ou equivalente,6211.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Mulheres,Ensino superior incompleto ou equivalente,945.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2017,Mulheres,Superior completo,2258.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Homens,Total,21421.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Homens,Sem instrução,2239.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Homens,Ensino fundamental incompleto ou equivalente,8060.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Homens,Ensino fundamental completo ou equivalente,1797.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Homens,Ensino médio incompleto ou equivalente,1802.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Homens,Ensino médio completo ou equivalente,5135.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Homens,Ensino superior incompleto ou equivalente,889.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Homens,Superior completo,1500.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Mulheres,Total,23040.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Mulheres,Sem instrução,2149.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Mulheres,Ensino fundamental incompleto ou equivalente,7256.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Mulheres,Ensino fundamental completo ou equivalente,1847.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Mulheres,Ensino médio incompleto ou equivalente,1905.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Mulheres,Ensino médio completo ou equivalente,6316.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Mulheres,Ensino superior incompleto ou equivalente,1062.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2018,Mulheres,Superior completo,2505.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Homens,Total,21559.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Homens,Sem instrução,2166.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Homens,Ensino fundamental incompleto ou equivalente,7963.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Homens,Ensino fundamental completo ou equivalente,1809.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Homens,Ensino médio incompleto ou equivalente,1825.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Homens,Ensino médio completo ou equivalente,5291.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Homens,Ensino superior incompleto ou equivalente,848.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Homens,Superior completo,1657.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Mulheres,Total,23270.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Mulheres,Sem instrução,2053.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Mulheres,Ensino fundamental incompleto ou equivalente,7183.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Mulheres,Ensino fundamental completo ou equivalente,1852.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Mulheres,Ensino médio incompleto ou equivalente,1924.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Mulheres,Ensino médio completo ou equivalente,6457.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Mulheres,Ensino superior incompleto ou equivalente,1082.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2019,Mulheres,Superior completo,2718.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Homens,Total,21974.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Homens,Sem instrução,2235.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Homens,Ensino fundamental incompleto ou equivalente,7265.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Homens,Ensino fundamental completo ou equivalente,1782.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Homens,Ensino médio incompleto ou equivalente,1987.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Homens,Ensino médio completo ou equivalente,6072.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Homens,Ensino superior incompleto ou equivalente,842.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Homens,Superior completo,1791.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Mulheres,Total,23996.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Mulheres,Sem instrução,2094.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Mulheres,Ensino fundamental incompleto ou equivalente,6688.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Mulheres,Ensino fundamental completo ou equivalente,1914.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Mulheres,Ensino médio incompleto ou equivalente,2036.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Mulheres,Ensino médio completo ou equivalente,7273.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Mulheres,Ensino superior incompleto ou equivalente,1008.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2022,Mulheres,Superior completo,2984.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Homens,Total,22158.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Homens,Sem instrução,2255.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Homens,Ensino fundamental incompleto ou equivalente,7020.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Homens,Ensino fundamental completo ou equivalente,1810.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Homens,Ensino médio incompleto ou equivalente,1949.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Homens,Ensino médio completo ou equivalente,6273.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Homens,Ensino superior incompleto ou equivalente,870.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Homens,Superior completo,1982.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Mulheres,Total,24149.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Mulheres,Sem instrução,2069.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Mulheres,Ensino fundamental incompleto ou equivalente,6572.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Mulheres,Ensino fundamental completo ou equivalente,1849.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Mulheres,Ensino médio incompleto ou equivalente,2001.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Mulheres,Ensino médio completo ou equivalente,7471.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Mulheres,Ensino superior incompleto ou equivalente,1077.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2023,Mulheres,Superior completo,3110.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Homens,Total,22195.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Homens,Sem instrução,2072.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Homens,Ensino fundamental incompleto ou equivalente,6881.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Homens,Ensino fundamental completo ou equivalente,1815.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Homens,Ensino médio incompleto ou equivalente,2008.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Homens,Ensino médio completo ou equivalente,6401.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Homens,Ensino superior incompleto ou equivalente,903.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Homens,Superior completo,2116.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Mulheres,Total,24506.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Mulheres,Sem instrução,1929.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Mulheres,Ensino fundamental incompleto ou equivalente,6486.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Mulheres,Ensino fundamental completo ou equivalente,1900.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Mulheres,Ensino médio incompleto ou equivalente,2078.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Mulheres,Ensino médio completo ou equivalente,7619.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Mulheres,Ensino superior incompleto ou equivalente,1109.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,2,Nordeste,2024,Mulheres,Superior completo,3385.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Homens,Total,33967.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Homens,Sem instrução,1038.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Homens,Ensino fundamental incompleto ou equivalente,9493.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Homens,Ensino fundamental completo ou equivalente,3958.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Homens,Ensino médio incompleto ou equivalente,2711.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Homens,Ensino médio completo ou equivalente,10152.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Homens,Ensino superior incompleto ou equivalente,1795.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Homens,Superior completo,4820.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Mulheres,Total,36482.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Mulheres,Sem instrução,1421.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Mulheres,Ensino fundamental incompleto ou equivalente,9634.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Mulheres,Ensino fundamental completo ou equivalente,3865.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Mulheres,Ensino médio incompleto ou equivalente,2520.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Mulheres,Ensino médio completo ou equivalente,11064.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Mulheres,Ensino superior incompleto ou equivalente,1946.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2016,Mulheres,Superior completo,6033.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Homens,Total,34254.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Homens,Sem instrução,863.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Homens,Ensino fundamental incompleto ou equivalente,9430.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Homens,Ensino fundamental completo ou equivalente,3683.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Homens,Ensino médio incompleto ou equivalente,2967.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Homens,Ensino médio completo ou equivalente,10575.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Homens,Ensino superior incompleto ou equivalente,1867.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Homens,Superior completo,4870.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Mulheres,Total,36794.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Mulheres,Sem instrução,1246.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Mulheres,Ensino fundamental incompleto ou equivalente,9588.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Mulheres,Ensino fundamental completo ou equivalente,3592.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Mulheres,Ensino médio incompleto ou equivalente,2750.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Mulheres,Ensino médio completo ou equivalente,11405.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Mulheres,Ensino superior incompleto ou equivalente,1945.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2017,Mulheres,Superior completo,6269.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Homens,Total,34273.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Homens,Sem instrução,862.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Homens,Ensino fundamental incompleto ou equivalente,9351.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Homens,Ensino fundamental completo ou equivalente,3437.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Homens,Ensino médio incompleto ou equivalente,2920.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Homens,Ensino médio completo ou equivalente,10578.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Homens,Ensino superior incompleto ou equivalente,2007.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Homens,Superior completo,5118.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Mulheres,Total,37318.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Mulheres,Sem instrução,1230.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Mulheres,Ensino fundamental incompleto ou equivalente,9449.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Mulheres,Ensino fundamental completo ou equivalente,3374.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Mulheres,Ensino médio incompleto ou equivalente,2820.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Mulheres,Ensino médio completo ou equivalente,11640.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Mulheres,Ensino superior incompleto ou equivalente,2233.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2018,Mulheres,Superior completo,6573.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Homens,Total,34828.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Homens,Sem instrução,847.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Homens,Ensino fundamental incompleto ou equivalente,9121.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Homens,Ensino fundamental completo ou equivalente,3419.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Homens,Ensino médio incompleto ou equivalente,2952.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Homens,Ensino médio completo ou equivalente,10945.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Homens,Ensino superior incompleto ou equivalente,2177.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Homens,Superior completo,5367.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Mulheres,Total,37590.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Mulheres,Sem instrução,1131.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Mulheres,Ensino fundamental incompleto ou equivalente,9286.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Mulheres,Ensino fundamental completo ou equivalente,3394.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Mulheres,Ensino médio incompleto ou equivalente,2623.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Mulheres,Ensino médio completo ou equivalente,11795.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Mulheres,Ensino superior incompleto ou equivalente,2233.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2019,Mulheres,Superior completo,7128.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2022,Homens,Total,35707.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,GR,3,Sudeste,2022,Homens,Sem instrução,879.0,Mil pessoas
